barcode,titck_product_code,trade_name,manufacturer,atc_code,active_substance_tr,dosage_form,strength_value,strength_unit,strength_text,package_size_text,rx_only,reimbursable,retired_at
8699517280221,189/76,"ALFASID ORAL SUSPANSIYON HAZIRLAMAK ICIN KURU TOZ 250 MG/5 ML, 40 ML",TEVA İLAÇLARI SAN. VE TİC. A.Ş.,J01CR04,sultamicillin,süspansiyon,250,mg/5ml,250 MG/5 ML,40 ML,true,false,2013-08-27
8699517280214,189/76,"ALFASID ORAL SUSPANSIYON HAZIRLAMAK ICIN KURU TOZ 250 MG/5 ML, 70 ML",TEVA İLAÇLARI SAN. VE TİC. A.Ş.,J01CR04,sultamicillin,süspansiyon,250,mg/5ml,250 MG/5 ML,70 ML,true,false,2013-08-27
8698978270093,219/83,"ALFASID 250 MG IM ENJ.ICIN TOZ ICEREN FLAKON, 1 ADET",YAVUZ İLAÇ ECZA DEPOSU MEDİKAL ÜRÜNLER SAN.VE TİC. A.Ş.,J01CR01,"ampicillin sodyum, sulbaktam",toz,250,mg,250 MG,1 ADET,true,false,2019-11-26
8698978270109,219/82,"ALFASID 250 MG IM/IV ENJ.ICIN TOZ ICEREN FLAKON, 1 ADET",YAVUZ İLAÇ ECZA DEPOSU MEDİKAL ÜRÜNLER SAN.VE TİC. A.Ş.,J01CR01,"ampicillin sodyum, sulbaktam",toz,250,mg,250 MG,1 ADET,true,true,2019-04-30
8699517090059,189/70,"ALFASID 375 MG FILM TABLET, 10 ADET",TEVA İLAÇLARI SAN. VE TİC. A.Ş.,J01CR04,sultamicillin,film tablet,375,mg,375 MG,10 ADET,true,false,2015-02-03
8699517090066,189/70,"ALFASID 375 MG FILM TABLET, 14 ADET",TEVA İLAÇLARI SAN. VE TİC. A.Ş.,J01CR04,sultamicillin,film tablet,375,mg,375 MG,14 ADET,true,false,2013-04-30
8698978270116,215/76,ALFASID 500 MG/250 MG IM ENJ.ICIN TOZ ICEREN FLAKON,YAVUZ İLAÇ ECZA DEPOSU MEDİKAL ÜRÜNLER SAN.VE TİC. A.Ş.,J01CR01,"ampicillin, sulbaktam",toz,500,mg,500 MG,,true,true,2022-04-19
8698978270123,217/8,ALFASID 500 MG IM/IV ENJ.ICIN TOZ ICEREN FLAKON,YAVUZ İLAÇ ECZA DEPOSU MEDİKAL ÜRÜNLER SAN.VE TİC. A.Ş.,J01CR01,"ampicillin, sulbaktam",toz,500,mg,500 MG,,true,true,2022-04-19
8699517090042,189/65,ALFASID 750 MG 14 F.TABLET,TEVA İLAÇLARI SAN. VE TİC. A.Ş.,J01CR04,sultamicillin,tablet,750,mg,750 MG,,true,false,2013-04-30
8699517090011,189/65,"ALFASID 750 MG FILM TABLET, 10 ADET",TEVA İLAÇLARI SAN. VE TİC. A.Ş.,J01CR04,sultamicillin,film tablet,750,mg,750 MG,10 ADET,true,false,2016-03-22
8699517270307,127/52,"ALFASILIN 1 GR FLAKON, 1 ADET",TEVA İLAÇLARI SAN. VE TİC. A.Ş.,J01CA01,ampicillin,,,,,1 ADET,true,false,2013-08-27
8699638014361,135/28,"ALFASILIN 1 GR TABLET, 16 ADET",TEVA İLAÇ SAN. VE TİC. A.Ş.,J01CA01,ampicillin,tablet,,,,16 ADET,true,false,2021-07-13
8699638154340,98/53,"ALFASILIN 500 MG KAPSUL, 16 ADET",TEVA İLAÇ SAN. VE TİC. A.Ş.,J01CA01,ampicillin,kapsül,500,mg,500 MG,16 ADET,true,false,2021-01-12
8699680030210,2017/574,"ALFAZAN 600 MG FİLM TABLET, 30 ADET",İLKO İLAÇ SAN.VE TİC. A.Ş.,A16AX01,alfa lipoik asit (tioktik asit),film tablet,600,mg,600 MG,30 ADET,true,false,2022-01-11
8699517012044,168/42,ALFOXIL 1 GR 15 TABLET,TEVA İLAÇ SAN. VE TİC. A.Ş.,J01CA04,amoxicillin,tablet,,,,,true,false,2013-04-30
8699638014354,168/42,"ALFOXIL 1 GR TABLET, 16 ADET",TEVA İLAÇ SAN. VE TİC. A.Ş.,J01CA04,amoxicillin,tablet,,,,16 ADET,true,true,2023-10-10
8699517272011,132/83,"ALFOXIL 500 MG ENJECTABL FLAKON, 1 ADET",TEVA İLAÇLARI SAN. VE TİC. A.Ş.,J01CA04,amoxicillin,,500,mg,500 MG,1 ADET,true,false,2013-08-27
8699638014408,132/82,"ALFOXIL 500 MG TABLET, 16 ADET",TEVA İLAÇ SAN. VE TİC. A.Ş.,J01CA04,amoxicillin,tablet,500,mg,500 MG,16 ADET,true,true,2023-10-10
8699638284399,132/81,"ALFOXIL FORTE 250 MG /5ML ORAL SUSPANSIYON HAZIRLAMAK İÇİN KURU TOZ, 100 ML",TEVA İLAÇ SAN. VE TİC. A.Ş.,J01CA04,amoxicillin,süspansiyon,250,mg,250 MG,100 ML,true,false,2020-10-06
8699559380019,105/40,"ALGESAL %10 MERHEM, 40 GR",RECORDATİ İLAÇ SAN. VE TİC. A.Ş.,M02AC,dietilamin salisilat,merhem,10,%,%10,40 GR,true,true,
8699559380026,105/39,"ALGESAL SURACTİVE %10 + %1 MERHEM, 40 GR",RECORDATİ İLAÇ SAN. VE TİC. A.Ş.,M02AC,dietilamin salisilat + nopoksamin,merhem,10,%,%10,40 GR,true,true,
8699508700080,199/82,ALGIFEN 100 MG/5 ML PEDİYATRİK SÜSPANSİYON,MENARİNİ SAĞLIK VE İLAÇ SAN. TİC. A.Ş.,M01AE01,ibuprofen,süspansiyon,100,mg/5ml,100 MG/5 ML,,,false,
8699508120031,143/16,"ALGİFEN 200 MG DRAJE, 100 ADET",MENARİNİ SAĞLIK VE İLAÇ SAN. TİC. A.Ş.,M01AE01,ibuprofen,,200,mg,200 MG,100 ADET,,false,
8699508120017,143/16,"ALGİFEN 200 MG DRAJE, 20 ADET",MENARİNİ SAĞLIK VE İLAÇ SAN. TİC. A.Ş.,M01AE01,ibuprofen,,200,mg,200 MG,20 ADET,,false,
8699508120024,143/16,"ALGİFEN 200 MG DRAJE, 30ADET",MENARİNİ SAĞLIK VE İLAÇ SAN. TİC. A.Ş.,M01AE01,ibuprofen,,200,mg,200 MG,30ADET,,false,
8699633019217,168/55,"ALGOMOL 500 MG TABLET, 20 ADET",ABDİ İBRAHİM İLAÇ SAN. VE TİC. A.Ş.,N02BE01,parasetamol,tablet,500,mg,500 MG,20 ADET,,false,
8699680090467,255/74,"ALGOPET 100 MG FILM KAPLI TABLET, 15 ADET",İLKO İLAÇ SAN.VE TİC. A.Ş.,M01AE09,flurbiprofen,film kaplı tablet,100,mg,100 MG,15 ADET,true,true,
8699680090429,255/74,"ALGOPET 100 MG FILM KAPLI TABLET, 30 ADET",İLKO İLAÇ SAN.VE TİC. A.Ş.,M01AE09,flurbiprofen,film kaplı tablet,100,mg,100 MG,30 ADET,,false,
8699680170053,2017/67,"ALGOPET SR 200 MG MIKROPELLET KAPSÜL, 16 ADET",İLKO İLAÇ SAN.VE TİC. A.Ş.,M01AE09,flurbiprofen,kapsül,200,mg,200 MG,16 ADET,true,true,
8699293090083,230/18,"ALIENTO 10 MG FILM KAPLI TABLET, 28 ADET",GENVEON İLAÇ SAN. VE TİC. A.Ş.,R03DC03,montelukast sodyum,film kaplı tablet,10,mg,10 MG,28 ADET,true,false,2016-03-22
8699293090113,230/18,"ALIENTO 10 MG FILM KAPLI TABLET, 84 ADET",GENVEON İLAÇ SAN. VE TİC. A.Ş.,R03DC03,montelukast sodyum,film kaplı tablet,10,mg,10 MG,84 ADET,,false,
8699293080091,230/16,"ALIENTO 4 MG CIGNEME TABLETI, 28 ADET",GENVEON İLAÇ SAN. VE TİC. A.Ş.,R03DC03,montelukast sodyum,tablet,4,mg,4 MG,28 ADET,,false,
8699293080121,230/16,"ALIENTO 4 MG CIGNEME TABLETI, 84 ADET",GENVEON İLAÇ SAN. VE TİC. A.Ş.,R03DC03,montelukast sodyum,tablet,4,mg,4 MG,84 ADET,,false,
8699293080107,230/17,"ALIENTO 5 MG CIGNEME TABLETI, 28 ADET",GENVEON İLAÇ SAN. VE TİC. A.Ş.,R03DC03,montelukast sodyum,tablet,5,mg,5 MG,28 ADET,true,false,2014-07-15
8699293080138,230/17,"ALIENTO 5 MG CIGNEME TABLETI, 84 ADET",GENVEON İLAÇ SAN. VE TİC. A.Ş.,R03DC03,montelukast sodyum,tablet,5,mg,5 MG,84 ADET,,false,
8699673261140,122/54,"ALIMTA INFUZYON COZELTISI ICIN TOZ ICEREN FLAKON 10 ML, 1 ADET",LİLLY İLAÇ TİC. LTD. ŞTİ.,L01BA04,pemetrekset disodyum heptahidrat,çözelti,10,ml,10 ML,1 ADET,true,false,2013-04-30
8699673261133,122/54,"ALİMTA 500 MG İNFÜZYON ÇÖZELTİSİ İÇİN TOZ İÇEREN FLAKON, 1 ADET",LİLLY İLAÇ TİC. LTD. ŞTİ.,L01BA04,pemetrekset disodyum heptahidrat,çözelti,500,mg,500 MG,1 ADET,true,true,
8699844090296,229/87,"ALIOS 10 MG FILM KAPLI TABLET, 100 ADET",VEM İLAÇ SAN. VE TİC. A.Ş.,N06DX01,memantin hcl,film kaplı tablet,10,mg,10 MG,100 ADET,,false,
8699559090772,2019/406,"ALIPZA 2 MG FILM KAPLI TABLET, 30 ADET",RECORDATİ İLAÇ SAN. VE TİC. A.Ş.,C10AA08,pitavastatin kalsiyum,film kaplı tablet,2,mg,2 MG,30 ADET,true,true,
8699559090796,2019/406,"ALIPZA 2 MG FILM KAPLI TABLET, 90 ADET",RECORDATİ İLAÇ SAN. VE TİC. A.Ş.,C10AA08,pitavastatin kalsiyum,film kaplı tablet,2,mg,2 MG,90 ADET,,false,
8699559090789,2019/408,"ALIPZA 4 MG FILM KAPLI TABLET, 30 ADET",RECORDATİ İLAÇ SAN. VE TİC. A.Ş.,C10AA08,pitavastatin kalsiyum,film kaplı tablet,4,mg,4 MG,30 ADET,true,true,
8699559090802,2019/408,"ALIPZA 4 MG FILM KAPLI TABLET, 90 ADET",RECORDATİ İLAÇ SAN. VE TİC. A.Ş.,C10AA08,pitavastatin kalsiyum,film kaplı tablet,4,mg,4 MG,90 ADET,,false,
8699559010145,132/60,"ALJIL 150 MG/300 MG/50 MG TABLET, 20 ADET",RECORDATİ İLAÇ SAN. VE TİC. A.Ş.,N02BE51,"propifenazon, parasetamol, kafein",tablet,150,mg,150 MG,20 ADET,true,true,
8699546070879,90/21,"ALKA-SELTZER 324 MG/965 MG/1744 MG EFERVESAN TABLET, 10 ADET",BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,N02BA01,"asetilsalisilik asit, sitrik asit, sodyum bikarbonat",efervesan tablet,324,mg,324 MG,10 ADET,true,false,
8699874080021,132/14,"ALKERAN 2 MG TABLET, 25 ADET",VLD DANIŞMANLIK TIBBİ ÜRÜNLER VE TANITIM HİZMETLERİ LTD. ŞTİ.,L01AA03,melphalan,tablet,2,mg,2 MG,25 ADET,true,true,
2563323323651,101/22,"ALKYLOXAN INJ 200 MG FLAKON, 1 ADET",KOÇSEL İLAÇ SAN. VE TİC. A.Ş.,L01AA01,siklofosfamid,,200,mg,200 MG,1 ADET,,false,
8683060090147,2021/237,"ALLEGRA 120 MG FİLM KAPLI TABLET, 20 ADET",OPELLA HEALTHCARE TÜKETİCİ SAĞLIĞI A.Ş.,R06AX26,feksofenadin hidroklorür,film kaplı tablet,120,mg,120 MG,20 ADET,true,true,
8683060090130,2021/238,"ALLEGRA 180 MG FİLM KAPLI TABLET, 20 ADET",OPELLA HEALTHCARE TÜKETİCİ SAĞLIĞI A.Ş.,R06AX26,feksofenadin hidroklorür,film kaplı tablet,180,mg,180 MG,20 ADET,true,true,
8699607751365,185/98,"ALLENIK 20 MG/2 ML ENJEKSİYONLUK ÇÖZELTİ, 100 AMPUL",GALEN İLAÇ SAN.VE TİC.A.Ş,R06AA02,difenhidramin hcl,çözelti,20,mg/2ml,20 MG/2 ML,100 AMPUL,true,true,2013-03-12
8698856610232,130/39,"ALLERGODİL %0,05 GÖZ DAMLASI, ÇÖZELTİ, 6 ML",VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,S01GX07,azelastin hidroklorür,çözelti,0.05,%,"%0,05",6 ML,true,true,
8698856540249,130/84,"ALLERGODİL %0,1 BURUN SPREYİ, ÇÖZELTİ, 10 ML",VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,R01AC03,azelastin hidroklorür,çözelti,0.1,%,"%0,1",10 ML,true,true,
8699531570230,109/53,ALLERJIN 10 MG/4 ML 100 ML SURUP,GÜNSA GÜNEY İLAÇ VE HAMMADDELER SAN. VE TİC. A.Ş.,R06AA02,diphenhydramine,şurup,10,mg,10 MG,,true,false,2013-03-12
8699527093569,172/75,"ALLERSET 10 MG FILM TABLET, 10 ADET",SANTA FARMA İLAÇ SAN. A.Ş.,R06AE07,setrizin,film tablet,10,mg,10 MG,10 ADET,true,true,
8699527093705,172/75,"ALLERSET 10 MG FILM TABLET, 20 ADET",SANTA FARMA İLAÇ SAN. A.Ş.,R06AE07,setrizin,film tablet,10,mg,10 MG,20 ADET,true,true,
8699527093729,172/75,"ALLERSET 10 MG FILM TABLET, 30 ADET",SANTA FARMA İLAÇ SAN. A.Ş.,R06AE07,cetirizine,film tablet,10,mg,10 MG,30 ADET,,false,
8699527593748,179/45,"ALLERSET 10 MG/ML ORAL DAMLA, ÇÖZELTİ, 20 ML",SANTA FARMA İLAÇ SAN. A.Ş.,R06AE07,cetirizine,oral damla,10,mg/ml,10 MG/ML,20 ML,true,true,
8699527573788,180/94,"ALLERSET 1 MG/ML ŞURUP, 200 ML",SANTA FARMA İLAÇ SAN. A.Ş.,R06AE07,cetirizine,şurup,1,mg/ml,1 MG/ML,200 ML,true,true,
8699536092690,171/65,"DOLPHIN 250 MG FILM TABLET, 20 TABLET",SANOVEL İLAÇ SAN. VE TİC. A.Ş.,N02BA11,diflunisal,film tablet,250,mg,250 MG,20 TABLET,,false,
8697927020895,215/29,"ALLES 600 MG EFERVESAN TABLET, 10 ADET",CELTİS İLAÇ SAN. VE TİC. A.Ş.,R05CB01,acetylcysteine,efervesan tablet,600,mg,600 MG,10 ADET,true,false,2019-08-06
8697927020055,215/29,"ALLES 600 MG EFERVESAN TABLET, 20 ADET",CELTİS İLAÇ SAN. VE TİC. A.Ş.,R05CB01,acetylcysteine,efervesan tablet,600,mg,600 MG,20 ADET,true,false,2018-12-25
8699560010103,143/56,ALLOGUT 300 MG 50 TABLET,ATABAY İLAÇ FABRİKASI A.Ş.,M04AA01,allopurinol,tablet,300,mg,300 MG,,true,false,2013-05-28
8699559010343,167/9,"ALLOPIN 300 MG TABLET, 50 ADET",RECORDATİ İLAÇ SAN. VE TİC. A.Ş.,M04AA01,allopurinol,tablet,300,mg,300 MG,50 ADET,,false,
8699559010336,121/39,"ALLOPIN TABLET, 1000 ADET",RECORDATİ İLAÇ SAN. VE TİC. A.Ş.,M04AA01,allopurinol,tablet,,,,1000 ADET,,false,
8699559010183,121/39,"ALLOPIN TABLET, 500 ADET",RECORDATİ İLAÇ SAN. VE TİC. A.Ş.,M04AA01,allopurinol,tablet,,,,500 ADET,,false,
8699549080028,114/45,"ALMA PASTIL, 30 ADET",AKDENİZ İLAÇ SAN. VE TİC. A.Ş.,A02AD01,"dihidroksialuminyum aminoasetat, magnezyum hidroksit",,,,,30 ADET,,false,2025-05-02
8699549080011,114/45,"ALMA PASTIL, 60 ADET",AKDENİZ İLAÇ SAN. VE TİC. A.Ş.,A02AD01,"dihidroksialuminyum aminoasetat, magnezyum hidroksit",,,,,60 ADET,,false,2025-05-02
8699549080035,114/45,"ALMA PASTIL, 90 ADET",AKDENİZ İLAÇ SAN. VE TİC. A.Ş.,A02AD01,"dihidroksialuminyum aminoasetat, magnezyum hidroksit",,,,,90 ADET,,false,2025-05-02
8699293090014,228/73,"ALMENTA 10 MG FILM KAPLI TABLET, 100 ADET",GENVEON İLAÇ SAN. VE TİC. A.Ş.,N06DX01,memantin hcl,film kaplı tablet,10,mg,10 MG,100 ADET,true,true,2025-01-21
8699293090199,228/73,"ALMENTA 10 MG FILM KAPLI TABLET, 28 ADET",GENVEON İLAÇ SAN. VE TİC. A.Ş.,N06DX01,memantin hcl,film kaplı tablet,10,mg,10 MG,28 ADET,true,true,2023-10-10
8699293090021,228/73,"ALMENTA 10 MG FILM KAPLI TABLET, 50 ADET",GENVEON İLAÇ SAN. VE TİC. A.Ş.,N06DX01,memantin hcl,film kaplı tablet,10,mg,10 MG,50 ADET,,false,
8699293590149,238/77,ALMENTA 10 MG/G 100 G ORAL DAMLA,GENVEON İLAÇ SAN. VE TİC. A.Ş.,N06DX01,memantine,oral damla,10,mg/g,10 MG/G,,true,false,2013-03-12
8699293090175,248/56,"ALMENTA 15MG FILM TABLET, 28 ADET",GENVEON İLAÇ SAN. VE TİC. A.Ş.,N06DX01,memantin hcl,film tablet,15,mg,15 MG,28 ADET,,false,
8699293090182,248/56,"ALMENTA 15MG FILM TABLET, 84 ADET",GENVEON İLAÇ SAN. VE TİC. A.Ş.,N06DX01,memantin hcl,film tablet,15,mg,15 MG,84 ADET,,false,
8699293090151,247/88,"ALMENTA 20MG FILM TABLET, 28 ADET",GENVEON İLAÇ SAN. VE TİC. A.Ş.,N06DX01,memantin hcl,film tablet,20,mg,20 MG,28 ADET,,false,
8699293090168,247/88,"ALMENTA 20MG FILM TABLET, 84 ADET",GENVEON İLAÇ SAN. VE TİC. A.Ş.,N06DX01,memantin hcl,film tablet,20,mg,20 MG,84 ADET,,false,
8699540010109,147/69,"ALMIZOL 10 MG TABLET, 10 ADET",NOBEL İLAÇ SAN. VE TİC. A.Ş.,R06AX11,astemizol,tablet,10,mg,10 MG,10 ADET,,false,2026-03-18
8699540700109,148/56,"ALMIZOL ORAL SÜSPANSİYON, 60 ML",NOBEL İLAÇ SAN. VE TİC. A.Ş.,R06AX11,astemizol,oral süspansiyon,60,ml,60 ML,60 ML,,false,2026-03-18
8699738480028,2016/901,"ALOCORT M %0.1 EMÜLSİYON, 50 G",FARMA-TEK İLAÇ SAN. VE TİC. A.Ş.,D07AC14,metilprednisolon aseponat,,0.1,%,%0.1,50 G,true,true,
8699828090526,219/10,"ALOFİN 1 MG FİLM KAPLI TABLET, 28 ADET",KOÇAK FARMA İLAÇ VE KİMYA SAN. A.Ş.,D11AX10,finasteride,film kaplı tablet,1,mg,1 MG,28 ADET,true,false,2013-08-27
8699504612011,2017/788,"ALOMİDE % 0.1 GÖZ DAMLASI, ÇÖZELTİ, 5 ML",NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SAN. VE TİC. A.Ş.,S01GX05,lodoksamid trometamin,çözelti,0.1,%,%0.1,5 ML,true,true,2025-04-15
8681349103021,2016/317,"ALOPEXY T %5 DERI SPREYI, 60 ML",PIERRE FABRE DERMO KOZMETİK LTD. ŞTİ.,D11AX01,minoksidil,sprey,5,%,%5,60 ML,true,false,
8699591570379,235/10,"ALORES 2.5 MG/5 ML SURUP, 150 ML",BERKO İLAÇ VE KİMYA SAN. A.Ş.,R06AX27,desloratadine,şurup,2.5,mg/5ml,2.5 MG/5 ML,150 ML,true,true,
8699650772065,122/90,ALOXİ 250 MCG/5 ML IV ENJEKSİYONLUK ÇÖZELTİ İÇEREN FLAKON,ONKO İLAÇ SAN. VE TİC. A.Ş.,A04AA05,palonosetron,çözelti,250,mcg,250 MCG,,true,false,2018-12-25
8699490561041,130/17,"ALPHAGAN P % 0,15 GÖZ DAMLASI, ÇÖZELTİ, 5 ML",ABBVİE TIBBİ İLAÇLAR SAN. VE TİC. LTD. ŞTİ.,S01EA05,brimonidin tartarat,çözelti,0.15,%,"%0,15",5 ML,true,true,
8699828750635,2016/452,"ALPROS 20 MCG/ML IV INFÜZYON IÇIN KONSANTRE ÇÖZELTI IÇEREN AMPUL ,5 ADET",KOÇAK FARMA İLAÇ VE KİMYA SAN. A.Ş.,C01EA01,alprostadil,,20,mcg/ml,20 MCG/ML,5 ADET,true,true,2026-02-10
8699828750642,2016/451,"ALPROS 500 MCG/ML IV INFÜZYON IÇIN KONSANTRE ÇÖZELTI IÇEREN AMPUL ,5 ADET",KOÇAK FARMA İLAÇ VE KİMYA SAN. A.Ş.,C01EA01,alprostadil,,500,mcg/ml,500 MCG/ML,5 ADET,,true,
8699844751425,2017/195,"ALPROSTASIN 20 MCG/ML İNFÜZYON İÇİN KONSANTRE ÇÖZELTİ İÇEREN AMPUL, 5 ADET",VEM İLAÇ SAN. VE TİC. A.Ş.,C01EA01,alprostadil,çözelti,20,mcg/ml,20 MCG/ML,5 ADET,,true,
8699844751432,2017/196,"ALPROSTASIN 500 MCG/ML İNFÜZYON İÇİN KONSANTRE ÇÖZELTİ İÇEREN AMPUL, 5 ADET",VEM İLAÇ SAN. VE TİC. A.Ş.,C01EA01,alprostadil,çözelti,500,mcg/ml,500 MCG/ML,5 ADET,,true,
8699680570020,2014/760,"ALRINAST 2.5MG/5ML ŞURUP ,150 ML",İLKO İLAÇ SAN.VE TİC. A.Ş.,R06AX27,desloratadin,şurup,2.5,mg/5ml,2.5 MG/5ML,150 ML,true,false,2022-10-11
8699680090481,2014/745,"ALRINAST 5 MG FILM KAPLI TABLET ,20 ADET",İLKO İLAÇ SAN.VE TİC. A.Ş.,R06AX27,desloratadin,film kaplı tablet,5,mg,5 MG,20 ADET,true,false,2023-11-14
8699637010104,178/70,"ALTADIN 10 MG TABLET, 10 ADET",ULKAR KİMYA SAN. VE TİC. A.Ş.,R06AX13,loratadin,tablet,10,mg,10 MG,10 ADET,,false,
8699637700203,178/46,"ALTADIN SÜSPANSİYON 1 MG/ML, 100 ML",ULKAR KİMYA SAN. VE TİC. A.Ş.,R06AX13,loratadin,süspansiyon,1,mg/ml,1 MG/ML,100 ML,,false,
8699540170223,155/98,"ALTIZEM SR 120 MG KAPSÜL, 120 ADET",NOBEL İLAÇ SAN. VE TİC. A.Ş.,C08DB01,diltiazem hcl,kapsül,120,mg,120 MG,120 ADET,,false,
8699540170216,155/98,"ALTIZEM SR 120 MG KAPSÜL, 60 ADET",NOBEL İLAÇ SAN. VE TİC. A.Ş.,C08DB01,diltiazem hcl,kapsül,120,mg,120 MG,60 ADET,,false,
8699540170261,182/65,"ALTIZEM SR 180 MG MIKROPELLET KAPSÜL, 30 ADET",NOBEL İLAÇ SAN. VE TİC. A.Ş.,C08DB01,diltizem hcl,kapsül,180,mg,180 MG,30 ADET,,false,
8699540170230,182/60,"ALTIZEM SR 90 MG MIKROPELLET KAPSÜL, 30 ADET",NOBEL İLAÇ SAN. VE TİC. A.Ş.,C08DB01,diltizem hcl,kapsül,90,mg,90 MG,30 ADET,,false,
8699540170209,155/98,"ALTIZEM-SR 120 MG KAPSUL, 30 ADET",NOBEL İLAÇ SAN. VE TİC. A.Ş.,C08DB01,diltiazem,kapsül,120,mg,120 MG,30 ADET,true,false,2013-08-27
8699540170254,161/95,"ALTIZEM-SR 60 MG KAPSUL, 30 ADET",NOBEL İLAÇ SAN. VE TİC. A.Ş.,C08DB01,diltiazem,kapsül,60,mg,60 MG,30 ADET,true,false,2013-08-27
8699505762821,118/92,"ALTUZAN 100MG/4ML KONSANTRE INFÜZYON COZELTİSİ, 1 ADET",ROCHE MÜSTAHZARLARI SAN.A.Ş.,L01FG01,bevacizumab,,100,mg,100 MG,1 ADET,true,true,
8699505762838,118/94,"ALTUZAN 400MG/16ML KONSANTRE INFÜZYON COZELTİSİ, 1 ADET",ROCHE MÜSTAHZARLARI SAN.A.Ş.,L01FG01,bevacizumab,,400,mg,400 MG,1 ADET,true,true,
8699540011403,112/50,"ALU-3 KOMPRİME, 40 ADET",NOBEL İLAÇ SAN. VE TİC. A.Ş.,,"tetrahidroksi, trialuminyum dioksit ve l-monotrosanat",,,,,40 ADET,,false,
8699543090061,203/99,"ALVASTİN 10 MG FİLM KAPLI TABLET, 30 ADET",ALİ RAİF İLAÇ SAN. A.Ş.,C10AA05,atorvastatin kalsiyum,film kaplı tablet,10,mg,10 MG,30 ADET,true,true,
8699543090351,203/99,"ALVASTİN 10 MG FİLM KAPLI TABLET, 90 ADET",ALİ RAİF İLAÇ SAN. A.Ş.,C10AA05,atorvastatin kalsiyum,film kaplı tablet,10,mg,10 MG,90 ADET,true,true,
8699543090078,203/100,"ALVASTİN 20 MG FİLM KAPLI TABLET, 30 ADET",ALİ RAİF İLAÇ SAN. A.Ş.,C10AA05,atorvastatin kalsiyum,film kaplı tablet,20,mg,20 MG,30 ADET,true,true,
8699543090368,203/100,"ALVASTİN 20 MG FİLM KAPLI TABLET, 90 ADET",ALİ RAİF İLAÇ SAN. A.Ş.,C10AA05,atorvastatin kalsiyum,film kaplı tablet,20,mg,20 MG,90 ADET,true,true,
8699543090085,203/98,"ALVASTİN 40 MG FİLM KAPLI TABLET, 30 ADET",ALİ RAİF İLAÇ SAN. A.Ş.,C10AA05,atorvastatin kalsiyum,film kaplı tablet,40,mg,40 MG,30 ADET,true,true,
8699543090375,203/98,"ALVASTİN 40 MG FİLM KAPLI TABLET, 90 ADET",ALİ RAİF İLAÇ SAN. A.Ş.,C10AA05,atorvastatin kalsiyum,film kaplı tablet,40,mg,40 MG,90 ADET,true,false,2014-07-22
8699543090542,217/9,"ALVASTİN 80 MG FİLM KAPLI TABLET, 30 ADET",ALİ RAİF İLAÇ SAN. A.Ş.,C10AA05,atorvastatin kalsiyum,film kaplı tablet,80,mg,80 MG,30 ADET,true,false,
8699543090559,217/9,"ALVASTİN 80 MG FİLM KAPLI TABLET, 90 ADET",ALİ RAİF İLAÇ SAN. A.Ş.,C10AA05,atorvastatin kalsiyum,film kaplı tablet,80,mg,80 MG,90 ADET,true,false,2013-12-10
8699514150206,231/16,"ALYSE 150 MG KAPSUL, 28 ADET",ABDİ İBRAHİM İLAÇ SAN. VE TİC. A.Ş.,N03AX16,pregabalin,kapsül,150,mg,150 MG,28 ADET,,false,
8699514150213,231/16,"ALYSE 150 MG KAPSUL, 56 ADET",ABDİ İBRAHİM İLAÇ SAN. VE TİC. A.Ş.,N03AX16,pregabalin,kapsül,150,mg,150 MG,56 ADET,true,true,
8699514150176,231/17,"ALYSE 25 MG KAPSUL, 14 ADET",ABDİ İBRAHİM İLAÇ SAN. VE TİC. A.Ş.,N03AX16,pregabalin,kapsül,25,mg,25 MG,14 ADET,,false,
8699514150244,231/17,"ALYSE 25 MG KAPSUL, 56 ADET",ABDİ İBRAHİM İLAÇ SAN. VE TİC. A.Ş.,N03AX16,pregabalin,kapsül,25,mg,25 MG,56 ADET,true,true,
8699514150220,231/18,"ALYSE 300 MG KAPSUL, 28 ADET",ABDİ İBRAHİM İLAÇ SAN. VE TİC. A.Ş.,N03AX16,pregabalin,kapsül,300,mg,300 MG,28 ADET,,false,
8699514150237,231/18,"ALYSE 300 MG KAPSUL, 56 ADET",ABDİ İBRAHİM İLAÇ SAN. VE TİC. A.Ş.,N03AX16,pregabalin,kapsül,300,mg,300 MG,56 ADET,true,true,
8699514150183,231/19,"ALYSE 75 MG KAPSUL, 14 ADET",ABDİ İBRAHİM İLAÇ SAN. VE TİC. A.Ş.,N03AX16,pregabalin,kapsül,75,mg,75 MG,14 ADET,true,true,
8699514150190,231/19,"ALYSE 75 MG KAPSUL, 28 ADET",ABDİ İBRAHİM İLAÇ SAN. VE TİC. A.Ş.,N03AX16,pregabalin,kapsül,75,mg,75 MG,28 ADET,,false,
8699514150695,231/19,"ALYSE 75 MG KAPSUL, 56 ADET",ABDİ İBRAHİM İLAÇ SAN. VE TİC. A.Ş.,N03AX16,pregabalin,kapsül,75,mg,75 MG,56 ADET,true,true,
